,STATE/UT,DISTRICT,STATE/UT_enc,DISTRICT_enc
7632,HIMACHAL PRADESH,HAMIRPUR,13,284
7633,HIMACHAL PRADESH,KANGRA,13,372
7634,HIMACHAL PRADESH,KINNAUR,13,411
7635,HIMACHAL PRADESH,KULLU,13,441
7636,HIMACHAL PRADESH,LAHAUL-SPITI,13,449
7637,HIMACHAL PRADESH,MANDI,13,480
7638,HIMACHAL PRADESH,SHIMLA,13,671
7639,HIMACHAL PRADESH,SIRMAUR,13,690
7640,HIMACHAL PRADESH,SOLAN,13,697
7641,HIMACHAL PRADESH,UNA,13,768
7643,JAMMU & KASHMIR,ANANTNAG,14,29
7644,JAMMU & KASHMIR,AWANTIPORA,14,43
7645,JAMMU & KASHMIR,BANDIPORA,14,60
7646,JAMMU & KASHMIR,BARAMULLA,14,68
7647,JAMMU & KASHMIR,BUDGAM,14,118
7648,JAMMU & KASHMIR,CRIME JAMMU,14,167
7649,JAMMU & KASHMIR,CRIME SRINAGAR,14,169
7650,JAMMU & KASHMIR,DODA,14,214
7651,JAMMU & KASHMIR,GANDERBAL,14,248
7652,JAMMU & KASHMIR,HANDWARA,14,286
7653,JAMMU & KASHMIR,JAMMU,14,337
7654,JAMMU & KASHMIR,KARGIL,14,384
7655,JAMMU & KASHMIR,KATHUA,14,390
7656,JAMMU & KASHMIR,KISHTWAR,14,414
7657,JAMMU & KASHMIR,KULGAM,14,440
7658,JAMMU & KASHMIR,KUPWARA,14,442
7659,JAMMU & KASHMIR,LEH,14,457
7660,JAMMU & KASHMIR,POONCH,14,583
7661,JAMMU & KASHMIR,PULWAMA,14,590
7662,JAMMU & KASHMIR,RAILWAYS JAMMU,14,604
7663,JAMMU & KASHMIR,RAILWAYS KASHMIR,14,605
7664,JAMMU & KASHMIR,RAJOURI,14,615
7665,JAMMU & KASHMIR,RAMBAN,14,619
7666,JAMMU & KASHMIR,REASI,14,628
7667,JAMMU & KASHMIR,SAMBA,14,647
7668,JAMMU & KASHMIR,SHOPIAN,14,674
7669,JAMMU & KASHMIR,SOPORE,14,704
7670,JAMMU & KASHMIR,SRINAGAR,14,712
7671,JAMMU & KASHMIR,UDHAMPUR,14,762
7673,JHARKHAND,BOKARO,15,112
7674,JHARKHAND,CHAIBASA,15,132
7675,JHARKHAND,CHATRA,15,143
7676,JHARKHAND,DEOGHAR,15,192
7677,JHARKHAND,DHANBAD,15,197
7678,JHARKHAND,DHANBAD RLY.,15,198
7679,JHARKHAND,DUMKA,15,215
7680,JHARKHAND,GARHWA,15,252
7681,JHARKHAND,GIRIDIH,15,261
7682,JHARKHAND,GODDA,15,263
7683,JHARKHAND,GUMLA,15,274
7684,JHARKHAND,HAZARIBAGH,15,294
7685,JHARKHAND,JAMSHEDPUR,15,339
7686,JHARKHAND,JAMSHEDPUR RLY.,15,340
7687,JHARKHAND,JAMTARA,15,341
7688,JHARKHAND,KHUNTI,15,409
7689,JHARKHAND,KODERMA,15,416
7690,JHARKHAND,LATEHAR,15,454
7691,JHARKHAND,LOHARDAGGA,15,458
7692,JHARKHAND,PAKUR,15,556
7693,JHARKHAND,PALAMU,15,558
7694,JHARKHAND,RAMGARH,15,620
7695,JHARKHAND,RANCHI,15,623
7696,JHARKHAND,SAHEBGANJ,15,642
7697,JHARKHAND,SARAIKELA,15,652
7698,JHARKHAND,SIMDEGA,15,686
7700,KARNATAKA,BAGALKOT,16,48
7701,KARNATAKA,BANGALORE COMMR.,16,61
7702,KARNATAKA,BANGALORE RURAL,16,62
7703,KARNATAKA,BELGAUM,16,81
7704,KARNATAKA,BELLARY,16,82
7705,KARNATAKA,BIDAR,16,102
7706,KARNATAKA,BIJAPUR,16,104
7707,KARNATAKA,CBPURA,16,130
7708,KARNATAKA,CHAMARAJNAGAR,16,133
7709,KARNATAKA,CHICKMAGALUR,16,150
7710,KARNATAKA,CHITRADURGA,16,152
7711,KARNATAKA,DAKSHIN KANNADA,16,178
7712,KARNATAKA,DAVANAGERE,16,187
7713,KARNATAKA,DHARWAD COMMR.,16,201
7714,KARNATAKA,DHARWAD RURAL,16,202
7715,KARNATAKA,GADAG,16,245
7716,KARNATAKA,GULBARGA,16,273
7717,KARNATAKA,HASSAN,16,291
7718,KARNATAKA,HAVERI,16,293
7719,KARNATAKA,K.G.F.,16,362
7720,KARNATAKA,KODAGU,16,415
7721,KARNATAKA,KOLAR,16,419
7722,KARNATAKA,KOPPAL,16,427
7723,KARNATAKA,MANDYA,16,483
7724,KARNATAKA,MANGALORE CITY,16,484
7725,KARNATAKA,MYSORE COMMR.,16,512
7726,KARNATAKA,MYSORE RURAL,16,513
7727,KARNATAKA,RAICHUR,16,600
7728,KARNATAKA,RAILWAYS,16,603
7729,KARNATAKA,RAMANAGAR,16,618
7730,KARNATAKA,SHIMOGA,16,672
7731,KARNATAKA,TUMKUR,16,759
7732,KARNATAKA,UDUPI,16,764
7733,KARNATAKA,UTTAR KANNADA,16,773
7734,KARNATAKA,YADGIRI,16,802
7736,KERALA,ALAPUZHA,17,12
7737,KERALA,ERNAKULAM COMMR.,17,222
7738,KERALA,ERNAKULAM RURAL,17,223
7739,KERALA,IDUKKI,17,306
7740,KERALA,KANNUR,17,375
7741,KERALA,KASARGOD,17,389
7742,KERALA,KOLLAM COMMR.,17,424
7743,KERALA,KOLLAM RURAL,17,425
7744,KERALA,KOTTAYAM,17,434
7745,KERALA,KOZHIKODE COMMR.,17,436
7746,KERALA,KOZHIKODE RURAL,17,437
7747,KERALA,MALAPPURAM,17,476
7748,KERALA,PALAKKAD,17,557
7749,KERALA,PATHANAMTHITTA,17,571
7750,KERALA,RAILWAYS,17,603
7751,KERALA,THRISSUR COMMR.,17,744
7752,KERALA,THRISSUR RURAL,17,745
7753,KERALA,TRIVANDRUM COMMR.,17,756
7754,KERALA,TRIVANDRUM RURAL,17,757
7755,KERALA,WAYANADU,17,798
7757,MADHYA PRADESH,ALIRAJPUR,19,14
7758,MADHYA PRADESH,ANUPPUR,19,33
7759,MADHYA PRADESH,ASHOK NAGAR,19,38
7760,MADHYA PRADESH,BALAGHAT,19,53
7761,MADHYA PRADESH,BARWANI,19,74
7762,MADHYA PRADESH,BETUL,19,86
7763,MADHYA PRADESH,BHIND,19,97
7764,MADHYA PRADESH,BHOPAL,19,100
7765,MADHYA PRADESH,BHOPAL RLY.,19,101
7766,MADHYA PRADESH,BURHANPUR,19,123
7767,MADHYA PRADESH,CHHATARPUR,19,148
7768,MADHYA PRADESH,CHHINDWARA,19,149
7769,MADHYA PRADESH,DAMOH,19,180
7770,MADHYA PRADESH,DATIYA,19,185
7771,MADHYA PRADESH,DEWAS,19,194
7772,MADHYA PRADESH,DHAR,19,199
7773,MADHYA PRADESH,DINDORI,19,212
7774,MADHYA PRADESH,GUNA,19,275
7775,MADHYA PRADESH,GWALIOR,19,282
7776,MADHYA PRADESH,HARDA,19,288
7777,MADHYA PRADESH,HOSHANGABAD,19,299
7778,MADHYA PRADESH,INDORE,19,312
7779,MADHYA PRADESH,INDORE RLY.,19,313
7780,MADHYA PRADESH,JABALPUR,19,315
7781,MADHYA PRADESH,JABALPUR RLY.,19,316
7782,MADHYA PRADESH,JHABUA,19,347
7783,MADHYA PRADESH,KATNI,19,393
7784,MADHYA PRADESH,KHANDWA,19,400
7785,MADHYA PRADESH,KHARGON,19,403
7786,MADHYA PRADESH,MANDLA,19,481
7787,MADHYA PRADESH,MANDSAUR,19,482
7788,MADHYA PRADESH,MORENA,19,499
7789,MADHYA PRADESH,NARSINGHPUR,19,531
7790,MADHYA PRADESH,NEEMUCH,19,540
7791,MADHYA PRADESH,PANNA,19,566
7792,MADHYA PRADESH,RAISEN,19,609
7793,MADHYA PRADESH,RAJGARH,19,611
7794,MADHYA PRADESH,RATLAM,19,625
7795,MADHYA PRADESH,REWA,19,629
7796,MADHYA PRADESH,SAGAR,19,639
7797,MADHYA PRADESH,SATNA,19,657
7798,MADHYA PRADESH,SEONI,19,663
7799,MADHYA PRADESH,SHAHDOL,19,665
7800,MADHYA PRADESH,SHAJAPUR,19,667
7801,MADHYA PRADESH,SHEOPUR,19,670
7802,MADHYA PRADESH,SHIVPURI,19,673
7803,MADHYA PRADESH,SIDHI,19,681
7804,MADHYA PRADESH,SIHORE,19,682
7805,MADHYA PRADESH,SINGRAULI,19,688
7806,MADHYA PRADESH,TIKAMGARH,19,746
7807,MADHYA PRADESH,UJJAIN,19,765
7808,MADHYA PRADESH,UMARIYA,19,767
7809,MADHYA PRADESH,VIDISHA,19,781
7811,MAHARASHTRA,AHMEDNAGAR,20,7
7812,MAHARASHTRA,AKOLA,20,11
7813,MAHARASHTRA,AMRAVATI COMMR.,20,22
7814,MAHARASHTRA,AMRAVATI RURAL,20,23
7815,MAHARASHTRA,AURANGABAD COMMR.,20,41
7816,MAHARASHTRA,AURANGABAD RURAL,20,42
7817,MAHARASHTRA,BEED,20,79
7818,MAHARASHTRA,BHANDARA,20,90
7819,MAHARASHTRA,BULDHANA,20,120
7820,MAHARASHTRA,CHANDRAPUR,20,141
7821,MAHARASHTRA,DHULE,20,207
7822,MAHARASHTRA,GADCHIROLI,20,246
7823,MAHARASHTRA,GONDIA,20,267
7824,MAHARASHTRA,HINGOLI,20,296
7825,MAHARASHTRA,JALGAON,20,332
7826,MAHARASHTRA,JALNA,20,333
7827,MAHARASHTRA,KOLHAPUR,20,421
7828,MAHARASHTRA,LATUR,20,455
7829,MAHARASHTRA,MUMBAI COMMR.,20,504
7830,MAHARASHTRA,MUMBAI RLY.,20,505
7831,MAHARASHTRA,NAGPUR COMMR.,20,519
7832,MAHARASHTRA,NAGPUR RLY.,20,520
7833,MAHARASHTRA,NAGPUR RURAL,20,521
7834,MAHARASHTRA,NANDED,20,527
7835,MAHARASHTRA,NANDURBAR,20,528
7836,MAHARASHTRA,NASIK COMMR.,20,532
7837,MAHARASHTRA,NASIK RURAL,20,533
7838,MAHARASHTRA,NAVI MUMBAI,20,535
7839,MAHARASHTRA,OSMANABAD,20,554
7840,MAHARASHTRA,PARBHANI,20,568
7841,MAHARASHTRA,PUNE COMMR.,20,591
7842,MAHARASHTRA,PUNE RLY.,20,592
7843,MAHARASHTRA,PUNE RURAL,20,593
7844,MAHARASHTRA,RAIGAD,20,601
7845,MAHARASHTRA,RATNAGIRI,20,626
7846,MAHARASHTRA,SANGLI,20,649
7847,MAHARASHTRA,SATARA,20,656
7848,MAHARASHTRA,SINDHUDURG,20,687
7849,MAHARASHTRA,SOLAPUR COMMR.,20,698
7850,MAHARASHTRA,SOLAPUR RURAL,20,699
7851,MAHARASHTRA,THANE COMMR.,20,732
7852,MAHARASHTRA,THANE RURAL,20,733
7853,MAHARASHTRA,WARDHA,20,796
7854,MAHARASHTRA,WASHIM,20,797
7855,MAHARASHTRA,YAVATMAL,20,804
7857,MANIPUR,BISHNUPUR,21,109
7858,MANIPUR,CHANDEL,21,138
7859,MANIPUR,CHURACHANDPUR,21,156
7860,MANIPUR,CID,21,158
7861,MANIPUR,IMPHAL EAST,21,308
7862,MANIPUR,IMPHAL WEST,21,309
7863,MANIPUR,SENAPATI,21,662
7864,MANIPUR,TAMENGLONG,21,727
7865,MANIPUR,THOUBAL,21,742
7866,MANIPUR,UKHRUL,21,766
7868,MEGHALAYA,GARO HILLS EAST,22,254
7869,MEGHALAYA,GARO HILLS SOUTH,22,255
7870,MEGHALAYA,GARO HILLS WEST,22,256
7871,MEGHALAYA,JAINTIA HILLS,22,320
7872,MEGHALAYA,KHASI HILLS EAST,22,404
7873,MEGHALAYA,KHASI HILLS WEST,22,405
7874,MEGHALAYA,RI-BHOI,22,631
7876,MIZORAM,AIZAWL,23,9
7877,MIZORAM,CHAMPHAI,23,137
7878,MIZORAM,KOLASIB,23,420
7879,MIZORAM,LAWNGTLAI,23,456
7880,MIZORAM,LUNGLEI,23,464
7881,MIZORAM,MAMIT,23,479
7882,MIZORAM,SAIHA,23,643
7883,MIZORAM,SERCHHIP,23,664
7885,NAGALAND,DIMAPUR,24,210
7886,NAGALAND,KIPHIRE,24,412
7887,NAGALAND,KOHIMA,24,417
7888,NAGALAND,LONGLENG,24,460
7889,NAGALAND,MOKOKCHUNG,24,496
7890,NAGALAND,MON,24,497
7891,NAGALAND,PEREN,24,578
7892,NAGALAND,PHEK,24,579
7893,NAGALAND,TUENSANG,24,758
7894,NAGALAND,WOKHA,24,801
7895,NAGALAND,ZUNHEBOTO,24,805
7897,ODISHA,ANGUL,25,31
7898,ODISHA,BALASORE,25,54
7899,ODISHA,BARAGARH,25,67
7900,ODISHA,BERHAMPUR,25,84
7901,ODISHA,BHADRAK,25,88
7902,ODISHA,BOLANGIR,25,113
7903,ODISHA,BOUDH,25,117
7904,ODISHA,CUTTACK,25,173
7905,ODISHA,DCP BBSR,25,188
7906,ODISHA,DCP CTC,25,189
7907,ODISHA,DEOGARH,25,191
7908,ODISHA,DHENKANAL,25,204
7909,ODISHA,GAJAPATI,25,247
7910,ODISHA,GANJAM,25,251
7911,ODISHA,JAGATSINGHPUR,25,317
7912,ODISHA,JAJPUR,25,328
7913,ODISHA,JHARSUGUDA,25,352
7914,ODISHA,KALAHANDI,25,366
7915,ODISHA,KANDHAMAL,25,371
7916,ODISHA,KENDRAPARA,25,396
7917,ODISHA,KEONJHAR,25,397
7918,ODISHA,KHURDA,25,410
7919,ODISHA,KORAPUT,25,428
7920,ODISHA,MALKANGIR,25,478
7921,ODISHA,MAYURBHANJ,25,488
7922,ODISHA,NAYAGARH,25,539
7923,ODISHA,NOWRANGPUR,25,552
7924,ODISHA,NUAPADA,25,553
7925,ODISHA,PURI,25,595
7926,ODISHA,RAYAGADA,25,627
7927,ODISHA,ROURKELA,25,635
7928,ODISHA,SAMBALPUR,25,648
7929,ODISHA,SONEPUR,25,701
7930,ODISHA,SRP(CUTTACK),25,713
7931,ODISHA,SRP(ROURKELA),25,714
7932,ODISHA,SUNDARGARH,25,721
7934,PUNJAB,AMRITSAR,27,25
7935,PUNJAB,BARNALA,27,72
7936,PUNJAB,BATALA,27,77
7937,PUNJAB,BHATINDA,27,93
7938,PUNJAB,CP AMRITSAR,27,163
7939,PUNJAB,CP JALANDHAR,27,164
7940,PUNJAB,CP LUDHIANA,27,165
7941,PUNJAB,FARIDKOT,27,229
7942,PUNJAB,FATEHGARH SAHIB,27,232
7943,PUNJAB,FAZILKA,27,234
7944,PUNJAB,FEROZPUR,27,236
7945,PUNJAB,G.R.P,27,238
7946,PUNJAB,GURDASPUR,27,279
7947,PUNJAB,HOSHIARPUR,27,300
7948,PUNJAB,JALANDHAR,27,329
7949,PUNJAB,KAPURTHALA,27,380
7950,PUNJAB,KHANNA,27,401
7951,PUNJAB,LUDHIANA,27,462
7952,PUNJAB,MANSA,27,485
7953,PUNJAB,MOGA,27,495
7954,PUNJAB,MUKTSAR,27,502
7955,PUNJAB,PATHANKOT,27,572
7956,PUNJAB,PATIALA,27,573
7957,PUNJAB,ROPAR,27,634
7958,PUNJAB,SANGRUR,27,650
7959,PUNJAB,SAS NGR,27,655
7960,PUNJAB,SBS NAGAR,27,659
7961,PUNJAB,TARN TARAN,27,729
7963,RAJASTHAN,AJMER,28,10
7964,RAJASTHAN,ALWAR,28,17
7965,RAJASTHAN,BANSWARA,28,65
7966,RAJASTHAN,BARAN,28,69
7967,RAJASTHAN,BARMER,28,71
7968,RAJASTHAN,BHARATPUR,28,91
7969,RAJASTHAN,BHILWARA,28,95
7970,RAJASTHAN,BIKANER,28,106
7971,RAJASTHAN,BUNDI,28,121
7972,RAJASTHAN,CHITTORGARH,28,155
7973,RAJASTHAN,CHURU,28,157
7974,RAJASTHAN,DAUSA,28,186
7975,RAJASTHAN,DHOLPUR,28,205
7976,RAJASTHAN,DUNGARPUR,28,216
7977,RAJASTHAN,G.R.P.AJMER,28,243
7978,RAJASTHAN,G.R.P.JODHPUR,28,244
7979,RAJASTHAN,GANGANAGAR,28,250
7980,RAJASTHAN,HANUMANGARH,28,287
7981,RAJASTHAN,JAIPUR EAST,28,322
7982,RAJASTHAN,JAIPUR NORTH,28,323
7983,RAJASTHAN,JAIPUR RURAL,28,324
7984,RAJASTHAN,JAIPUR SOUTH,28,325
7985,RAJASTHAN,JAIPUR WEST,28,326
7986,RAJASTHAN,JAISALMER,28,327
7987,RAJASTHAN,JALORE,28,334
7988,RAJASTHAN,JHALAWAR,28,349
7989,RAJASTHAN,JHUNJHUNU,28,353
7990,RAJASTHAN,JODHPUR CITY,28,356
7991,RAJASTHAN,JODHPUR RURAL,28,358
7992,RAJASTHAN,KARAULI,28,382
7993,RAJASTHAN,KOTA CITY,28,432
7994,RAJASTHAN,KOTA RURAL,28,433
7995,RAJASTHAN,NAGAUR,28,518
7996,RAJASTHAN,PALI,28,560
7997,RAJASTHAN,PRATAPGARH,28,587
7998,RAJASTHAN,RAJSAMAND,28,616
7999,RAJASTHAN,SAWAI MADHOPUR,28,658
8000,RAJASTHAN,SIKAR,28,683
8001,RAJASTHAN,SIROHI,28,691
8002,RAJASTHAN,TONK,28,751
8003,RAJASTHAN,UDAIPUR,28,760
8005,SIKKIM,EAST,29,218
8006,SIKKIM,NORTH,29,546
8007,SIKKIM,SOUTH,29,705
8008,SIKKIM,WEST,29,799
8010,TAMIL NADU,ARIYALUR,30,35
8011,TAMIL NADU,CHENNAI,30,145
8012,TAMIL NADU,CHENNAI RLY.,30,146
8013,TAMIL NADU,COIMBATORE RURAL,30,160
8014,TAMIL NADU,COIMBATORE URBAN,30,161
8015,TAMIL NADU,CUDDALORE,30,171
8016,TAMIL NADU,DHARMAPURI,30,200
8017,TAMIL NADU,DINDIGUL,30,211
8018,TAMIL NADU,ERODE,30,224
8019,TAMIL NADU,KANCHIPURAM,30,370
8020,TAMIL NADU,KANYAKUMARI,30,379
8021,TAMIL NADU,KARUR,30,388
8022,TAMIL NADU,KRISHNAGIRI,30,439
8023,TAMIL NADU,MADURAI RURAL,30,467
8024,TAMIL NADU,MADURAI URBAN,30,468
8025,TAMIL NADU,NAGAPATTINAM,30,517
8026,TAMIL NADU,NAMAKKAL,30,526
8027,TAMIL NADU,NILGIRIS,30,544
8028,TAMIL NADU,PERAMBALUR,30,577
8029,TAMIL NADU,PUDUKOTTAI,30,589
8030,TAMIL NADU,RAMNATHAPURAM,30,621
8031,TAMIL NADU,SALEM RURAL,30,644
8032,TAMIL NADU,SALEM URBAN,30,645
8033,TAMIL NADU,SIVAGANGAI,30,695
8034,TAMIL NADU,THANJAVUR,30,734
8035,TAMIL NADU,THENI,30,735
8036,TAMIL NADU,THIRUNELVELI RURAL,30,736
8037,TAMIL NADU,THIRUNELVELI URBAN,30,737
8038,TAMIL NADU,THIRUVALLUR,30,738
8039,TAMIL NADU,THIRUVANNAMALAI,30,739
8040,TAMIL NADU,THIRUVARUR,30,740
8041,TAMIL NADU,THOOTHUGUDI,30,741
8042,TAMIL NADU,TIRUPPUR,30,750
8043,TAMIL NADU,TRICHY RLY.,30,752
8044,TAMIL NADU,TRICHY RURAL,30,753
8045,TAMIL NADU,TRICHY URBAN,30,754
8046,TAMIL NADU,VELLORE,30,780
8047,TAMIL NADU,VILLUPURAM,30,785
8048,TAMIL NADU,VIRUDHUNAGAR,30,787
8050,TRIPURA,DHALAI,31,195
8051,TRIPURA,GRP,31,270
8052,TRIPURA,NORTH,31,546
8053,TRIPURA,SOUTH,31,705
8054,TRIPURA,WEST,31,799
8056,UTTAR PRADESH,AGRA,32,4
8057,UTTAR PRADESH,ALIGARH,32,13
8058,UTTAR PRADESH,ALLAHABAD,32,15
8059,UTTAR PRADESH,AMBEDKAR NAGAR,32,21
8060,UTTAR PRADESH,AURAIYA,32,39
8061,UTTAR PRADESH,AZAMGARH,32,44
8062,UTTAR PRADESH,BADAUN,32,45
8063,UTTAR PRADESH,BAGHPAT,32,50
8064,UTTAR PRADESH,BAHRAICH,32,51
8065,UTTAR PRADESH,BALLIA,32,55
8066,UTTAR PRADESH,BALRAMPUR,32,58
8067,UTTAR PRADESH,BANDA,32,59
8068,UTTAR PRADESH,BARABANKI,32,66
8069,UTTAR PRADESH,BAREILLY,32,70
8070,UTTAR PRADESH,BASTI,32,76
8071,UTTAR PRADESH,BHIM NAGAR,32,96
8072,UTTAR PRADESH,BIJNOR,32,105
8073,UTTAR PRADESH,BULANDSHAHAR,32,119
8074,UTTAR PRADESH,CHANDOLI,32,140
8075,UTTAR PRADESH,CHITRAKOOT DHAM,32,153
8076,UTTAR PRADESH,CSM NAGAR,32,170
8077,UTTAR PRADESH,DEORIA,32,193
8078,UTTAR PRADESH,ETAH,32,225
8079,UTTAR PRADESH,ETAWAH,32,226
8080,UTTAR PRADESH,FAIZABAD,32,227
8081,UTTAR PRADESH,FATEHGARH,32,231
8082,UTTAR PRADESH,FATEHPUR,32,233
8083,UTTAR PRADESH,FIROZABAD,32,237
8084,UTTAR PRADESH,G.R.P.,32,239
8085,UTTAR PRADESH,GAUTAMBUDH NAGAR,32,257
8086,UTTAR PRADESH,GHAZIABAD,32,259
8087,UTTAR PRADESH,GHAZIPUR,32,260
8088,UTTAR PRADESH,GONDA,32,266
8089,UTTAR PRADESH,GORAKHPUR,32,269
8090,UTTAR PRADESH,HAMIRPUR,32,284
8091,UTTAR PRADESH,HARDOI,32,289
8092,UTTAR PRADESH,HATHRAS,32,292
8093,UTTAR PRADESH,J.P.NAGAR,32,314
8094,UTTAR PRADESH,JALAUN,32,331
8095,UTTAR PRADESH,JAUNPUR,32,345
8096,UTTAR PRADESH,JHANSI,32,350
8097,UTTAR PRADESH,KANNAUJ,32,374
8098,UTTAR PRADESH,KANPUR NAGAR,32,377
8099,UTTAR PRADESH,KANSHIRAM NAGAR,32,378
8100,UTTAR PRADESH,KAUSHAMBI,32,394
8101,UTTAR PRADESH,KHIRI,32,407
8102,UTTAR PRADESH,KUSHI NAGAR,32,445
8103,UTTAR PRADESH,LALITPUR,32,453
8104,UTTAR PRADESH,LUCKNOW,32,461
8105,UTTAR PRADESH,MAHARAJGANJ,32,470
8106,UTTAR PRADESH,MAHOBA,32,473
8107,UTTAR PRADESH,MAINPURI,32,474
8108,UTTAR PRADESH,MATHURA,32,486
8109,UTTAR PRADESH,MAU,32,487
8110,UTTAR PRADESH,MEERUT,32,490
8111,UTTAR PRADESH,MIRZAPUR,32,494
8112,UTTAR PRADESH,MORADABAD,32,498
8113,UTTAR PRADESH,MUZAFFARNAGAR,32,509
8114,UTTAR PRADESH,PANCHSHIL NAGAR,32,564
8115,UTTAR PRADESH,PILIBHIT,32,580
8116,UTTAR PRADESH,PRABUDDH NAGAR,32,585
8117,UTTAR PRADESH,PRATAPGARH,32,587
8118,UTTAR PRADESH,RAIBAREILLY,32,599
8119,UTTAR PRADESH,RAMABAI NAGAR,32,617
8120,UTTAR PRADESH,RAMPUR,32,622
8121,UTTAR PRADESH,SAHARANPUR,32,640
8122,UTTAR PRADESH,SANT KABIRNAGAR,32,651
8123,UTTAR PRADESH,SHAHJAHANPUR,32,666
8124,UTTAR PRADESH,SHRAWASTI,32,675
8125,UTTAR PRADESH,SIDHARTHNAGAR,32,680
8126,UTTAR PRADESH,SITAPUR,32,694
8127,UTTAR PRADESH,SONBHADRA,32,700
8128,UTTAR PRADESH,ST.RAVIDASNAGAR,32,715
8129,UTTAR PRADESH,SULTANPUR,32,720
8130,UTTAR PRADESH,UNNAO,32,770
8131,UTTAR PRADESH,VARANASI,32,779
8133,UTTARAKHAND,ALMORA,33,16
8134,UTTARAKHAND,BAGESHWAR,33,49
8135,UTTARAKHAND,CHAMOLI,33,135
8136,UTTARAKHAND,CHAMPAWAT,33,136
8137,UTTARAKHAND,DEHRADUN,33,190
8138,UTTARAKHAND,HARIDWAR,33,290
8139,UTTARAKHAND,NAINITAL,33,522
8140,UTTARAKHAND,PAURI GARHWAL,33,576
8141,UTTARAKHAND,PITHORAGARH,33,581
8142,UTTARAKHAND,RUDRA PRAYAG,33,636
8143,UTTARAKHAND,TEHRI GARHWAL,33,731
8144,UTTARAKHAND,UDHAMSINGH NAGAR,33,763
8145,UTTARAKHAND,UTTARKASHI,33,774
8147,WEST BENGAL,24 PARGANAS NORTH,34,0
8148,WEST BENGAL,24 PARGANAS SOUTH,34,1
8149,WEST BENGAL,ASANSOL,34,37
8150,WEST BENGAL,BANKURA,34,64
8151,WEST BENGAL,BIRBHUM,34,108
8152,WEST BENGAL,BURDWAN,34,122
8153,WEST BENGAL,COOCHBEHAR,34,162
8154,WEST BENGAL,DAKSHIN DINAJPUR,34,177
8155,WEST BENGAL,DARJEELING,34,183
8156,WEST BENGAL,HOOGHLY,34,298
8157,WEST BENGAL,HOWRAH,34,301
8158,WEST BENGAL,HOWRAH CITY,34,302
8159,WEST BENGAL,HOWRAH G.R.P.,34,303
8160,WEST BENGAL,JALPAIGURI,34,335
8161,WEST BENGAL,KHARAGPUR G.R.P.,34,402
8162,WEST BENGAL,KOLKATA,34,422
8163,WEST BENGAL,MALDA,34,477
8164,WEST BENGAL,MURSHIDABAD,34,508
8165,WEST BENGAL,NADIA,34,515
8166,WEST BENGAL,PASCHIM MIDNAPUR,34,569
8167,WEST BENGAL,PURAB MIDNAPUR,34,594
8168,WEST BENGAL,PURULIA,34,597
8169,WEST BENGAL,SEALDAH G.R.P.,34,660
8170,WEST BENGAL,SILIGURI G.R.P.,34,684
8171,WEST BENGAL,UTTAR DINAJPUR,34,772
8173,A & N ISLANDS,ANDAMAN,0,30
8174,A & N ISLANDS,NICOBAR,0,543
8176,CHANDIGARH,CHANDIGARH,5,139
8178,D & N HAVELI,D and N HAVELI,7,175
8180,DAMAN & DIU,DAMAN,8,179
8181,DAMAN & DIU,DIU,8,213
8183,DELHI UT,CAW,9,128
8184,DELHI UT,CENTRAL,9,131
8185,DELHI UT,CRIME BRANCH,9,166
8187,DELHI UT,EAST,9,218
8188,DELHI UT,EOW,9,220
8189,DELHI UT,GRP(RLY),9,272
8190,DELHI UT,IGI AIRPORT,9,307
8191,DELHI UT,NEW DELHI,9,542
8192,DELHI UT,NORTH,9,546
8193,DELHI UT,NORTH-EAST,9,550
8194,DELHI UT,NORTH-WEST,9,551
8195,DELHI UT,OUTER,9,555
8196,DELHI UT,SOUTH,9,705
8197,DELHI UT,SOUTH-EAST,9,708
8198,DELHI UT,SOUTH-WEST,9,709
8199,DELHI UT,STF,9,716
8200,DELHI UT,WEST,9,799
8201,LAKSHADWEEP,LAKSHADWEEP,18,452
8203,PUDUCHERRY,KARAIKAL,26,381
8204,PUDUCHERRY,PUDUCHERRY,26,588
8206,ANDHRA PRADESH,ADILABAD,1,3
8207,ANDHRA PRADESH,ANANTAPUR,1,28
8208,ANDHRA PRADESH,CHITTOOR,1,154
8209,ANDHRA PRADESH,CUDDAPAH,1,172
8210,ANDHRA PRADESH,CYBERABAD,1,174
8211,ANDHRA PRADESH,EAST GODAVARI,1,219
8212,ANDHRA PRADESH,GUNTAKAL RLY.,1,276
8213,ANDHRA PRADESH,GUNTUR,1,277
8214,ANDHRA PRADESH,GUNTUR URBAN,1,278
8215,ANDHRA PRADESH,HYDERABAD CITY,1,304
8216,ANDHRA PRADESH,KARIMNAGAR,1,386
8217,ANDHRA PRADESH,KHAMMAM,1,399
8218,ANDHRA PRADESH,KRISHNA,1,438
8219,ANDHRA PRADESH,KURNOOL,1,443
8220,ANDHRA PRADESH,MAHABOOBNAGAR,1,469
8221,ANDHRA PRADESH,MEDAK,1,489
8222,ANDHRA PRADESH,NALGONDA,1,525
8223,ANDHRA PRADESH,NELLORE,1,541
8224,ANDHRA PRADESH,NIZAMABAD,1,545
8225,ANDHRA PRADESH,PRAKASHAM,1,586
8226,ANDHRA PRADESH,RAJAHMUNDRY,1,610
8227,ANDHRA PRADESH,RANGA REDDY,1,624
